CustomerID,Age,Gender,MaritalStatus,Dependents,Education,JobType,City,PropertyArea,Experience,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoans,MonthlyEMI,LoanToIncome,RandomReference,LoanApproved
CUST00554,49,Female,Married,2,High School,Salaried,Chennai,Urban,4,59853.881695179065,638506.59726584,120,678,0,5320.89,10.6678,92877,1
CUST01520,57,Female,Married,2,High School,Business,Chennai,Urban,25,27142.552532902082,223591.81215831777,120,550,0,1863.27,8.2377,58847,0
CUST01877,58,Male,Single,2,High School,Salaried,Bangalore,Rural,10,151907.7087726946,300737.036939698,120,555,5,2506.14,1.9797,82838,0
CUST01421,31,Male,Married,2,Bachelor,Business,Kolkata,Urban,10,35689.15634054167,397507.4523805696,24,692,0,16562.81,11.138,85854,0
CUST04241,29,Male,Married,3,Bachelor,Salaried,Kolkata,Urban,2,73504.22678760166,189439.43981504347,60,670,2,3157.32,2.5773,31621,1
CUST00764,49,Male,Married,3,Master,Self-Employed,Pune,Urban,29,69058.02318325479,85907.21127579839,36,626,2,2386.31,1.244,13671,1
CUST02521,67,Male,Married,2,Bachelor,Salaried,Delhi,Urban,21,81285.79542004268,104665.67718999022,60,557,3,1744.43,1.2876,20998,1
CUST00722,37,Male,Divorced,1,Bachelor,Salaried,Chennai,Rural,15,19030.383923815032,180567.63737205678,48,853,3,3761.83,9.4884,54440,0
CUST01376,67,Female,Married,1,Master,Self-Employed,Kolkata,Rural,34,39379.94155414146,265040.388427358,12,689,1,22086.7,6.7303,35316,0
CUST00682,63,Male,Married,4,Bachelor,Freelance,Mumbai,Urban,17,58628.33707203431,137705.72427748382,24,685,0,5737.74,2.3488,75668,0
CUST02233,31,Female,Married,0,Bachelor,Salaried,Chennai,,3,90017.2419383995,158175.2019392254,24,645,0,6590.63,1.7572,67692,1
CUST04327,53,Male,Married,1,Bachelor,Salaried,Mumbai,Urban,29,58867.37894098748,391553.13448754075,36,635,5,10876.48,6.6514,59817,1
CUST02916,37,Male,Married,2,Bachelor,Self-Employed,Mumbai,Rural,19,58778.60320032669,237870.29373791054,12,673,5,19822.52,4.0469,25584,0
CUST03902,47,Female,Married,0,Bachelor,Business,Delhi,Urban,10,43536.46161587317,371608.57533629955,120,554,2,3096.74,8.5356,70514,0
CUST01539,46,Female,Married,4,Bachelor,Business,Pune,Urban,28,40194.07453414712,119028.64086625607,36,,4,3306.35,2.9613,74485,1
CUST02046,41,Male,Married,3,Master,Salaried,Delhi,Urban,8,75642.21429429215,76924.93953069569,24,757,4,3205.21,1.017,33100,1
CUST02068,47,Female,Married,3,Bachelor,Salaried,Bangalore,Semi-Urban,14,60878.227286673384,158108.71604804174,24,804,0,6587.86,2.5971,84477,1
CUST01594,66,Male,Single,2,High School,Salaried,Mumbai,Urban,27,19632.00716108146,113864.08581837664,84,528,5,1355.52,5.7999,61017,0
CUST02701,55,Female,Married,2,High School,Salaried,Chennai,Rural,19,21623.049259221225,182003.39788959172,12,652,1,15166.95,8.4171,34553,1
CUST00228,66,Male,Married,1,Bachelor,Salaried,Pune,Urban,33,16035.45866865238,,12,688,3,20871.2,15.6188,54137,1
CUST03955,62,Male,Single,4,Bachelor,Salaried,Mumbai,Urban,19,18673.003536987162,36153.82005015624,24,738,4,1506.41,1.9362,56638,1
CUST00545,22,Male,Single,2,High School,Salaried,Mumbai,Rural,4,159704.48461117767,298530.3039666257,24,709,5,12438.76,1.8693,26056,0
CUST04009,29,Female,Married,3,PhD,Self-Employed,Delhi,Semi-Urban,11,,366522.70991825033,12,560,0,30543.56,3.5378,14762,0
CUST03730,38,Male,Married,2,High School,Salaried,Mumbai,Rural,1,15329.367313308883,28507.25828747455,84,546,2,339.37,1.8597,10389,0
CUST03227,41,Male,Married,1,Bachelor,Salaried,Delhi,Semi-Urban,23,22197.372525971983,45180.808976255204,12,661,5,3765.07,2.0354,28491,1
CUST03249,23,Female,Married,3,Master,Salaried,Mumbai,Rural,5,50324.286057460464,62645.1966798765,24,686,3,2610.22,1.2448,57469,1
CUST02165,67,Male,Married,2,Master,Salaried,Chennai,Semi-Urban,25,53609.832342204725,39603.38764586012,24,598,2,1650.14,0.7387,61573,0
CUST02749,38,Female,Married,1,Bachelor,Self-Employed,Chennai,Urban,20,44128.068151560874,427731.3116376311,60,680,0,7128.86,9.693,51758,1
CUST00765,33,Male,Married,1,High School,Freelance,Pune,Semi-Urban,14,,43550.24789189565,24,522,0,1814.59,1.2809,55716,0
CUST02277,22,Male,Married,0,,Salaried,Delhi,Semi-Urban,1,19713.814056835992,21095.792404122283,36,801,5,585.99,1.0701,99564,1
CUST03071,60,Male,Single,0,Bachelor,Freelance,Delhi,Urban,31,55848.250041168125,309356.0024913944,60,471,0,5155.93,5.5392,61038,0
CUST00249,22,Male,Single,2,,Business,Bangalore,Semi-Urban,4,35789.58998349651,71073.18239499046,60,780,1,1184.55,1.9859,21568,1
CUST04828,66,Female,Single,1,Bachelor,Business,Delhi,Semi-Urban,11,18792.37355741758,31856.196039067585,24,643,4,1327.34,1.6952,62766,0
CUST01243,53,Male,Single,4,Master,Business,Kolkata,Semi-Urban,13,55655.82653111189,123818.1880976113,120,389,1,1031.82,2.2247,90011,1
CUST00812,28,Male,Single,0,Master,Salaried,Mumbai,Urban,10,25430.33216544777,167737.146550995,12,603,0,13978.1,6.5959,84465,1
CUST04142,19,Male,Single,4,High School,Salaried,Delhi,Rural,1,19952.51113652611,58650.884087066246,60,739,5,977.51,2.9395,88061,1
CUST02312,46,Male,Divorced,1,High School,Freelance,Delhi,Urban,22,38556.974697103695,168398.2400507702,36,635,5,4677.73,4.3675,60470,0
CUST03893,29,Female,Married,1,Bachelor,Freelance,Kolkata,Urban,11,134234.39246520106,440624.9489643575,48,489,2,9179.69,3.2825,37799,0
CUST00997,64,Male,Married,1,High School,Salaried,Mumbai,Rural,29,25955.77542460592,179238.23190405467,36,541,0,4978.84,6.9055,67940,0
CUST02776,36,Female,Married,1,High School,Freelance,Delhi,Urban,14,136492.10665408196,132142.19198996673,84,669,4,1573.12,0.9681,65772,1
CUST04387,29,Female,Divorced,1,Bachelor,Salaried,Kolkata,Semi-Urban,2,18526.612436769454,41004.704893249,48,481,3,854.26,2.2133,42661,1
CUST03216,?,Female,Married,3,Bachelor,Freelance,Delhi,Semi-Urban,9,49708.779618054585,131554.35195898922,24,531,2,5481.43,2.6465,14987,1
CUST01159,31,Male,Married,1,High School,Salaried,Delhi,Urban,13,71723.62079132872,73528.0142855318,24,569,0,3063.67,1.0252,23799,0
CUST04326,18,Female,Married,1,Master,Salaried,Mumbai,Urban,0,82144.97917423547,70289.80936645227,48,629,5,1464.37,0.8557,84796,1
CUST02664,29,Female,Single,2,Bachelor,Business,Delhi,Urban,11,36833.22567632623,,12,662,4,28954.34,9.4331,61159,0
CUST01118,57,Male,Divorced,2,Bachelor,Self-Employed,Bangalore,Urban,14,39096.864404418855,43928.68329195041,24,570,0,1830.36,1.1236,12460,1
CUST01050,23,Female,Married,1,PhD,Self-Employed,Chennai,Urban,5,57598.73723459377,101924.7149643492,36,670,3,2831.24,1.7696,29749,1
CUST04199,28,Male,Divorced,0,Master,Self-Employed,Mumbai,,10,143000.10663006565,32428.235655906064,24,666,5,1351.18,0.2268,97140,0
CUST01232,46,Female,Married,4,Bachelor,Salaried,Pune,Semi-Urban,2,52444.38632914746,56331.15865223295,36,727,5,1564.75,1.0741,27452,1
CUST00678,61,Male,Married,2,PhD,Self-Employed,Delhi,Urban,13,66861.57925310533,524833.1748724504,84,756,2,6248.01,7.8495,68396,1
CUST02993,68,Male,Married,0,Master,Business,Mumbai,Rural,32,46053.612887095194,48152.27663077849,48,593,5,1003.17,1.0456,80510,0
CUST00081,31,Male,Single,1,Bachelor,Self-Employed,Delhi,Rural,13,15240.75434872833,276096.51006492635,36,,2,7669.35,18.1157,29594,0
CUST03222,58,Male,Single,1,Bachelor,Salaried,Kolkata,Rural,31,70711.2159918035,430256.9193872126,84,635,3,5122.11,6.0847,94188,0
CUST02448,28,Female,Married,3,Bachelor,Business,Delhi,Semi-Urban,10,17984.430917483653,121479.71761401302,24,699,0,5061.65,6.7547,17594,0
CUST00801,27,Female,Single,4,High School,Salaried,Delhi,Urban,3,36167.20793290531,273009.38071265444,60,711,2,4550.16,7.5485,55541,0
CUST01610,23,Female,Single,3,Bachelor,Self-Employed,Delhi,Urban,5,16519.238145874555,51367.4214563257,36,548,3,1426.87,3.1096,94110,1
CUST04445,28,Female,Married,4,Master,Business,Delhi,Semi-Urban,10,41958.40295833435,,120,595,3,2785.6,7.9667,32788,1
CUST00556,37,Male,Divorced,1,Bachelor,Business,Bangalore,Urban,19,23451.90091043625,33214.822270026896,12,646,4,2767.9,1.4163,67890,0
CUST04400,25,Female,Single,3,PhD,Self-Employed,Delhi,Urban,7,18091.079688202943,192148.9134539746,84,753,3,2287.49,10.6212,40153,0
CUST04967,49,Male,Married,3,Master,Self-Employed,Kolkata,Urban,13,103515.9300613045,22394.411056164354,24,696,5,933.1,0.2163,82729,0
CUST03976,68,Male,Married,3,PhD,Salaried,Bangalore,Semi-Urban,16,23383.979720670897,144276.14281311573,24,661,2,6011.51,6.1699,45360,1
CUST03341,49,Female,Married,3,Master,Freelance,Mumbai,Semi-Urban,12,17620.8700227306,131462.60156030464,12,792,4,10955.22,7.4606,57047,0
CUST03616,47,Female,Married,1,Bachelor,Freelance,Bangalore,Semi-Urban,7,38960.65300639064,136516.15212201414,60,461,4,2275.27,3.5039,36280,0
CUST04415,45,Female,Married,0,Bachelor,Business,Kolkata,Semi-Urban,21,32861.21588612106,269998.7588270557,60,527,1,4499.98,8.2163,31838,0
CUST01392,27,Male,Married,1,Bachelor,Freelance,Pune,Urban,9,24970.46247296814,273416.6121522833,48,782,5,5696.18,10.9496,25668,0
CUST00089,38,Female,Married,4,Bachelor,Salaried,Mumbai,Urban,20,75423.41210026866,47433.162677848944,84,712,1,564.68,0.6289,44778,1
CUST04969,23,Male,Married,0,Master,Salaried,Pune,Urban,5,42390.68948670248,60074.21187419685,60,713,2,1001.24,1.4172,75458,1
CUST02210,42,Male,Married,4,Bachelor,Freelance,Mumbai,Urban,24,44644.26906944281,315284.9450697459,48,656,2,6568.44,7.0622,14992,1
CUST00009,36,Female,Married,2,Bachelor,Salaried,Chennai,Urban,14,26628.727305332966,97941.19334570617,84,,0,1165.97,3.678,41095,0
CUST03708,55,Female,Single,1,Bachelor,Salaried,Pune,Semi-Urban,23,16322.820211312976,88635.15947061962,12,687,5,7386.26,5.4301,97352,0
CUST01757,22,Male,Married,0,Master,Self-Employed,Bangalore,Semi-Urban,4,155803.02159177713,320562.1797243997,24,835,4,13356.76,2.0575,69894,1
CUST02459,65,Male,Single,0,Bachelor,Freelance,Mumbai,Urban,12,33795.6047145329,59103.14997028319,36,553,1,1641.75,1.7488,98071,0
CUST02999,47,Male,Single,1,Bachelor,Salaried,Chennai,Semi-Urban,29,15439.542103051937,136636.04673192493,48,515,5,2846.58,8.8497,50259,0
CUST01222,48,Female,Married,2,High School,Freelance,Mumbai,Semi-Urban,30,39078.25605026857,57619.530511117024,84,508,5,685.95,1.4745,33004,0
CUST01745,46,Female,Married,2,High School,Freelance,Mumbai,Semi-Urban,9,16837.5808877599,151279.25253123484,120,755,4,1260.66,8.9846,53413,1
CUST04917,45,Female,Married,3,Bachelor,Salaried,Bangalore,Rural,3,32166.90155024515,191202.67353924908,84,568,5,2276.22,5.9441,39917,1
CUST00145,18,Female,Married,3,Bachelor,Salaried,Chennai,Rural,0,25410.67634359483,133250.01676628608,120,697,4,1110.42,5.2439,12929,0
CUST03756,56,Female,Married,4,High School,Salaried,Chennai,Urban,9,18686.410180272345,56770.95534455535,12,580,5,4730.91,3.0381,30137,1
CUST03072,42,Male,Single,3,Bachelor,Salaried,Mumbai,Urban,24,18967.543149710997,224294.26935706107,120,546,3,1869.12,11.8252,56859,0
CUST01478,68,Female,Married,3,Master,Business,Mumbai,Semi-Urban,14,48577.50654670494,62483.25248609643,60,618,4,1041.39,1.2863,29113,1
CUST01469,41,Male,Single,3,Bachelor,Salaried,Kolkata,Urban,18,140110.76731752383,123135.31612807236,12,701,0,10261.28,0.8788,73198,0
CUST02608,39,Female,Single,0,Bachelor,Self-Employed,Bangalore,Urban,21,73542.73572472457,142163.16170758102,84,534,1,1692.42,1.9331,19486,1
CUST02202,54,Male,Married,2,Master,Salaried,Delhi,Rural,14,115143.32745942628,639322.1073818861,24,,5,26638.42,5.5524,34035,0
CUST00799,42,Female,Single,3,Bachelor,Salaried,Bangalore,Semi-Urban,8,,235798.8989416055,120,,4,1964.99,5.6099,83571,0
CUST04789,26,Male,Married,3,Bachelor,Business,Chennai,Rural,8,21891.34312285848,76687.43193465415,36,547,2,2130.21,3.5031,16301,1
CUST01893,51,Female,Married,3,High School,Salaried,Bangalore,Urban,15,38497.031498815704,50353.723597199,120,594,5,419.61,1.308,88809,0
CUST02788,26,Female,Married,3,Bachelor,Self-Employed,Bangalore,Rural,8,49261.31374512635,253628.2186005382,120,700,4,2113.57,5.1486,42874,0
CUST00747,52,Male,Married,1,High School,Salaried,Mumbai,Semi-Urban,27,69958.5613592271,124101.05347357875,12,553,5,10341.75,1.7739,19535,1
CUST04394,53,Male,Married,2,Master,Salaried,Kolkata,Urban,4,21236.9465980128,494201.25251981255,12,701,3,41183.44,23.2708,18671,1
CUST04320,23,Female,Married,1,Bachelor,Self-Employed,Delhi,Semi-Urban,5,67656.72331319697,100713.25937311706,48,690,0,2098.19,1.4886,65082,1
CUST02390,38,Female,Single,4,High School,Salaried,Mumbai,Rural,20,55448.88475466076,56354.28557376798,36,733,5,1565.4,1.0163,58742,1
CUST00101,62,Male,Married,3,High School,Self-Employed,Mumbai,Semi-Urban,0,3500000,252802.0781029935,24,658,2,10533.42,3.6584,93323,0
CUST03920,54,Male,Married,4,PhD,Self-Employed,Bangalore,Urban,4,131186.20515811042,145845.906050714,84,679,3,1736.26,1.1117,31301,1
CUST01814,45,Male,Single,4,PhD,Business,Delhi,Urban,14,144776.82214985468,110444.63212038139,120,694,2,920.37,0.7629,69324,1
CUST03387,41,Male,Married,0,Bachelor,Business,Chennai,Urban,6,87929.3163965387,37107.76998598338,60,517,3,618.46,0.422,71534,1
CUST00706,53,Male,Single,4,Bachelor,Salaried,Delhi,Urban,13,24565.187329238113,356560.3673229511,120,806,4,2971.34,14.5149,36124,1
CUST04920,35,Male,Single,1,Bachelor,Salaried,Mumbai,Urban,17,18109.048933996863,68321.64582503456,120,779,1,569.35,3.7728,81568,1
CUST04835,N/A,Female,Single,1,Bachelor,Self-Employed,Kolkata,Urban,5,16661.83910910736,45733.53495659596,24,724,1,1905.56,2.7448,80222,1
CUST01935,40,Male,Married,3,Bachelor,Self-Employed,Bangalore,Semi-Urban,8,40191.51707653508,528874.3685584264,48,526,3,11018.22,13.1589,65482,0
CUST02837,38,Female,Married,2,Master,Salaried,Pune,Urban,17,15936.737147871452,387159.5188145282,48,606,4,8065.82,24.2935,22102,1
CUST00506,20,Female,Married,3,Master,Salaried,Mumbai,Urban,2,31354.00584690758,107653.27398331017,120,552,1,897.11,3.4335,12472,1
CUST02754,21,Male,Married,0,Bachelor,Self-Employed,Pune,Urban,3,27671.92649774701,164700.13078404078,48,619,2,3431.25,5.9519,29630,1
CUST02111,39,Male,Divorced,1,Bachelor,Salaried,Chennai,Semi-Urban,17,15952.871330356082,20821.745416660997,60,698,1,347.03,1.3052,86286,1
CUST00417,50,Male,Married,1,Master,Salaried,Mumbai,Urban,3,86770.2467565827,151715.7886485237,24,578,0,6321.49,1.7485,31000,1
CUST02155,38,Female,Married,4,Bachelor,Salaried,Bangalore,Rural,20,17427.052367402564,89771.58747874778,24,696,4,3740.48,5.1513,49360,1
CUST04278,65,Female,Married,2,High School,Self-Employed,Kolkata,Urban,25,24662.90267619893,57692.69164701315,84,599,2,686.82,2.3392,43808,1
CUST03414,57,Female,Single,1,Master,Business,Bangalore,Semi-Urban,7,87560.90711380338,56992.400085195535,48,680,0,1187.34,0.6509,53057,1
CUST02474,66,Female,Married,3,Bachelor,Self-Employed,Pune,Urban,10,36405.20093964884,105508.39145283379,84,647,5,1256.05,2.8982,37878,1
CUST04540,19,Male,Single,0,Bachelor,Salaried,Pune,Semi-Urban,1,53296.41039180288,135553.0828682444,24,706,0,5648.05,2.5434,47586,1
CUST01184,31,Male,Divorced,1,PhD,Self-Employed,Delhi,Semi-Urban,13,,158356.65497268594,84,594,5,1885.2,6.9457,75178,1
CUST00890,44,Female,Married,4,Bachelor,Salaried,Bangalore,Semi-Urban,26,140477.88269955758,29929.232919999384,36,613,4,831.37,0.2131,73916,0
CUST04167,48,Female,Divorced,0,Bachelor,Self-Employed,Pune,Urban,2,106655.58413124004,66446.1347775214,48,735,2,1384.29,0.623,46616,1
CUST03380,36,Male,Married,3,Bachelor,Self-Employed,Mumbai,Semi-Urban,18,83144.30536937571,32712.55808383446,120,541,4,272.6,0.3934,15499,0
CUST02926,24,Male,Single,0,Bachelor,Business,Pune,Semi-Urban,6,43530.281891786435,262676.73902036005,84,667,4,3127.1,6.0343,18143,0
CUST04937,27,Male,Divorced,0,Master,Freelance,Mumbai,Semi-Urban,9,95380.58858254581,21050.7201334529,60,606,1,350.85,0.2207,74343,0
CUST02743,58,Female,Single,1,Master,Salaried,Delhi,Urban,26,67484.14048479268,249743.28319494845,12,680,2,20811.94,3.7008,93961,0
CUST02355,58,Male,Married,3,Bachelor,Salaried,Mumbai,Semi-Urban,31,37997.11187548589,35242.0323904095,48,798,3,734.21,0.9275,23925,0
CUST04900,40,Male,Married,3,Bachelor,Freelance,Mumbai,Rural,18,17061.70772498315,81031.71129648108,120,513,3,675.26,4.7493,97611,0
CUST04446,30,Female,Divorced,3,Bachelor,Self-Employed,Kolkata,Urban,12,131852.3986267654,35530.078700339654,24,622,0,1480.42,0.2695,54194,1
CUST03839,35,Female,Single,0,High School,Self-Employed,Kolkata,Semi-Urban,17,,289791.7323524658,12,483,4,24149.31,7.7804,77148,0
CUST00692,54,Female,Single,2,PhD,Business,Chennai,Urban,31,107279.6151204882,333912.5845906516,24,768,2,13913.02,3.1125,77957,1
CUST00298,29,Male,Divorced,2,Master,Self-Employed,Kolkata,Urban,11,36846.02081789721,241743.9555694675,84,747,0,2877.9,6.5609,75200,1
CUST00684,57,Male,Married,2,High School,Business,Bangalore,,26,30020.140172299332,322294.03369481646,120,535,2,2685.78,10.7359,60033,1
CUST01742,21,Male,Married,0,Master,Salaried,Pune,Rural,3,21760.95422959075,37829.53266245952,12,555,3,3152.46,1.7384,73801,0
CUST02338,21,Male,Married,1,Bachelor,Salaried,Chennai,Urban,3,65869.14817411022,35639.44267724593,12,598,2,2969.95,0.5411,57534,0
CUST04658,21,Female,Divorced,1,Master,Business,Pune,Rural,3,20410.90128416279,429015.46903554903,84,616,1,5107.33,21.0189,51613,1
CUST03054,54,Male,Single,2,Bachelor,Business,Bangalore,Semi-Urban,33,31351.713324313467,83078.83360679129,84,377,2,989.03,2.6499,87278,0
CUST00231,45,Male,Married,2,High School,Business,Delhi,Urban,5,71562.94885498422,382465.0390621547,120,557,1,3187.21,5.3445,36953,0
CUST00423,59,Male,Married,1,Bachelor,Freelance,Bangalore,Urban,4,77788.77978429364,158930.56692495782,84,650,4,1892.03,2.0431,26117,0
CUST04705,54,Female,Married,4,Master,Salaried,Pune,Rural,21,26301.472572597937,111608.89794367974,12,549,4,9300.74,4.2434,16543,1
CUST04908,58,Male,Single,2,High School,Self-Employed,Delhi,Semi-Urban,3,,41831.26072533504,36,674,0,1161.98,1.7888,67674,1
CUST03389,58,Female,Married,3,Bachelor,Salaried,Delhi,Semi-Urban,22,31017.647671105602,90557.76677060618,24,592,5,3773.24,2.9196,37657,1
CUST01216,27,Male,Married,1,Master,Salaried,Chennai,Urban,9,79605.90895682419,33563.612426947715,24,576,3,1398.48,0.4216,60614,1
CUST02035,49,Female,Single,1,Bachelor,Salaried,Bangalore,Urban,19,42429.202941843,160114.85485508983,120,550,1,1334.29,3.7737,17660,1
CUST04831,18,Female,Single,3,Master,Business,Delhi,Urban,0,185450.5146767678,266334.9002543251,120,607,4,2219.46,1.4362,42536,0
CUST01906,44,Male,Married,3,Master,Salaried,Mumbai,Semi-Urban,2,47331.97073271332,71791.03672164262,48,604,4,1495.65,1.5168,68941,1
CUST03483,38,Female,Single,4,PhD,Salaried,Bangalore,Semi-Urban,20,42692.833133072105,36762.99196955388,84,515,5,437.65,0.8611,27740,1
CUST01433,35,Male,Single,3,PhD,Salaried,Chennai,Urban,17,58022.79723545378,268723.4820946882,24,565,0,11196.81,4.6313,41807,1
CUST00677,27,Female,Divorced,2,Bachelor,Self-Employed,Mumbai,Urban,9,52599.1344164446,121888.38865774541,12,643,3,10157.37,2.3173,13045,1
CUST00878,19,Female,Married,2,Bachelor,Business,Pune,Rural,1,15861.198118000751,148460.90691624768,48,562,5,3092.94,9.36,81407,0
CUST02079,63,Male,Married,3,High School,Self-Employed,Delhi,Semi-Urban,21,81695.9988350389,473201.1167052239,84,847,3,5633.35,5.7922,82018,1
CUST01506,51,Female,Married,3,High School,Business,Kolkata,Rural,21,59215.075953684216,82237.8919478028,120,578,3,685.32,1.3888,31663,0
CUST00766,25,Male,Divorced,2,High School,Salaried,Bangalore,Rural,2,,52565.27003349917,60,816,3,876.09,0.3927,43600,1
CUST02645,45,Male,Married,2,PhD,Business,Bangalore,Urban,21,64498.62538967371,78600.71608175975,24,601,4,3275.03,1.2186,14350,1
CUST02663,thirty,Female,Single,4,,Salaried,Bangalore,Semi-Urban,5,30850.915999834593,85007.59890157444,12,555,5,7083.97,2.7554,87856,0
CUST03759,25,Female,Married,3,Bachelor,Freelance,Kolkata,Semi-Urban,7,63180.534657902106,276098.53661036654,84,611,0,3286.89,4.37,69288,0
CUST00643,26,Female,Married,0,Bachelor,Salaried,Mumbai,Rural,8,51666.896995748204,148561.59999322373,24,641,3,6190.07,2.8754,79842,1
CUST04095,18,Male,Single,4,High School,Self-Employed,Delhi,Urban,0,53114.13737247782,122667.17207349566,12,616,2,10222.26,2.3095,63578,0
CUST04797,66,Female,Single,2,Bachelor,Self-Employed,Pune,Semi-Urban,0,55660.42028263971,161007.8592255437,84,571,4,1916.76,2.8927,48036,1
CUST03771,35,Female,Married,1,Master,Business,Kolkata,Urban,11,16164.201842139952,305430.3981589984,60,568,2,5090.51,18.8955,94376,0
CUST00843,31,Male,Married,4,Bachelor,Salaried,Bangalore,Urban,4,45741.025570599464,48622.16649843483,12,679,1,4051.85,1.063,79335,1
CUST01737,30,Male,Married,3,High School,Salaried,Chennai,Urban,12,22301.10111898045,86699.72724663015,60,622,5,1445.0,3.8877,96924,0
CUST03354,39,Male,Married,2,Bachelor,Salaried,Delhi,Urban,21,42604.299742748044,83847.67742455719,24,779,0,3493.65,1.9681,79016,1
CUST03408,20,Female,Single,2,Bachelor,Salaried,Mumbai,Urban,2,80583.59864038412,108478.66194098812,120,624,0,903.99,1.3462,24623,1
